timeStamp,elapsed,responseCode,threadName,dataType,Latency,SampleCount,ErrorCount,IdleTime,Connect
1686603421226,305,200,Grupo de Usuários 1-237,text,272,1,0,0,0
1686603420880,651,200,Grupo de Usuários 1-126,text,611,1,0,0,318
1686603421250,283,200,Grupo de Usuários 1-141,text,281,1,0,0,0
1686603421231,309,200,Grupo de Usuários 1-137,text,300,1,0,0,0
1686603420966,596,200,Grupo de Usuários 1-125,text,590,1,0,0,312
1686603421278,299,200,Grupo de Usuários 1-108,text,278,1,0,0,0
1686603420837,740,200,Grupo de Usuários 1-127,text,725,1,0,0,343
1686603421439,314,200,Grupo de Usuários 1-107,text,278,1,0,0,0
1686603421433,320,200,Grupo de Usuários 1-140,text,320,1,0,0,0
1686603421341,367,200,Grupo de Usuários 1-106,text,347,1,0,0,0
1686603420989,718,200,Grupo de Usuários 1-128,text,706,1,0,0,331
1686603421054,653,200,Grupo de Usuários 1-129,text,634,1,0,0,341
1686603421394,294,200,Grupo de Usuários 1-86,text,279,1,0,0,0
1686603421291,383,200,Grupo de Usuários 1-139,text,376,1,0,0,0
1686603421321,319,200,Grupo de Usuários 1-104,text,298,1,0,0,0
1686603421530,292,200,Grupo de Usuários 1-89,text,279,1,0,0,0
1686603421465,404,200,Grupo de Usuários 1-238,text,388,1,0,0,0
1686603421626,287,200,Grupo de Usuários 1-239,text,287,1,0,0,0
1686603421598,343,200,Grupo de Usuários 1-144,text,330,1,0,0,0
1686603421662,311,200,Grupo de Usuários 1-143,text,272,1,0,0,0
1686603421690,300,200,Grupo de Usuários 1-109,text,283,1,0,0,0
1686603421361,671,200,Grupo de Usuários 1-130,text,636,1,0,0,321
1686603421727,305,200,Grupo de Usuários 1-142,text,305,1,0,0,0
1686603421816,293,200,Grupo de Usuários 1-88,text,279,1,0,0,0
1686603421831,319,200,Grupo de Usuários 1-91,text,303,1,0,0,0
1686603421865,275,200,Grupo de Usuários 1-145,text,263,1,0,0,0
1686603421827,313,200,Grupo de Usuários 1-240,text,301,1,0,0,0
1686603421928,370,200,Grupo de Usuários 1-92,text,370,1,0,0,0
1686603421961,338,200,Grupo de Usuários 1-112,text,338,1,0,0,0
1686603421914,385,200,Grupo de Usuários 1-147,text,385,1,0,0,0
1686603421933,366,200,Grupo de Usuários 1-110,text,366,1,0,0,0
1686603421663,674,200,Grupo de Usuários 1-131,text,660,1,0,0,327
1686603422052,292,200,Grupo de Usuários 1-90,text,278,1,0,0,0
1686603422057,296,200,Grupo de Usuários 1-243,text,287,1,0,0,0
1686603421911,449,200,Grupo de Usuários 1-241,text,426,1,0,0,0
1686603421876,484,200,Grupo de Usuários 1-242,text,461,1,0,0,0
1686603421912,448,200,Grupo de Usuários 1-111,text,425,1,0,0,0
1686603422094,286,200,Grupo de Usuários 1-146,text,278,1,0,0,0
1686603422180,278,200,Grupo de Usuários 1-95,text,265,1,0,0,0
1686603422223,272,200,Grupo de Usuários 1-116,text,245,1,0,0,0
1686603422282,295,200,Grupo de Usuários 1-150,text,283,1,0,0,0
1686603422294,283,200,Grupo de Usuários 1-98,text,271,1,0,0,0
1686603422291,348,200,Grupo de Usuários 1-113,text,308,1,0,0,0
1686603422445,279,200,Grupo de Usuários 1-97,text,270,1,0,0,0
1686603422033,670,200,Grupo de Usuários 1-132,text,662,1,0,0,412
1686603422364,285,200,Grupo de Usuários 1-93,text,277,1,0,0,0
1686603422344,297,200,Grupo de Usuários 1-94,text,296,1,0,0,0
1686603422291,349,200,Grupo de Usuários 1-148,text,349,1,0,0,0
1686603422423,325,200,Grupo de Usuários 1-247,text,312,1,0,0,0
1686603422428,328,200,Grupo de Usuários 1-117,text,307,1,0,0,0
1686603422376,380,200,Grupo de Usuários 1-244,text,365,1,0,0,0
1686603422433,323,200,Grupo de Usuários 1-246,text,308,1,0,0,0
1686603422460,296,200,Grupo de Usuários 1-149,text,281,1,0,0,0
1686603422232,622,200,Grupo de Usuários 1-138,text,609,1,0,0,358
1686603422251,603,200,Grupo de Usuários 1-135,text,597,1,0,0,339
1686603422577,283,200,Grupo de Usuários 1-96,text,271,1,0,0,0
1686603422587,273,200,Grupo de Usuários 1-151,text,261,1,0,0,0
1686603422525,354,200,Grupo de Usuários 1-114,text,335,1,0,0,0
1686603422619,302,200,Grupo de Usuários 1-248,text,296,1,0,0,0
1686603422557,388,200,Grupo de Usuários 1-1,text,382,1,0,0,0
1686603422564,393,200,Grupo de Usuários 1-115,text,375,1,0,0,0
1686603422734,279,200,Grupo de Usuários 1-99,text,266,1,0,0,0
1686603422681,333,200,Grupo de Usuários 1-3,text,327,1,0,0,0
1686603422399,623,200,Grupo de Usuários 1-134,text,609,1,0,0,316
1686603422747,274,200,Grupo de Usuários 1-152,text,267,1,0,0,0
1686603422753,297,200,Grupo de Usuários 1-119,text,282,1,0,0,0
1686603422468,583,200,Grupo de Usuários 1-136,text,568,1,0,0,318
1686603422691,382,200,Grupo de Usuários 1-245,text,371,1,0,0,0
1686603422812,267,200,Grupo de Usuários 1-250,text,254,1,0,0,0
1686603422839,284,200,Grupo de Usuários 1-121,text,269,1,0,0,0
1686603422442,687,200,Grupo de Usuários 1-133,text,682,1,0,0,344
1686603422861,276,200,Grupo de Usuários 1-101,text,267,1,0,0,0
1686603422899,270,200,Grupo de Usuários 1-2,text,255,1,0,0,0
1686603422876,278,200,Grupo de Usuários 1-153,text,272,1,0,0,0
1686603422973,271,200,Grupo de Usuários 1-100,text,255,1,0,0,0
1686603422663,605,200,Grupo de Usuários 1-137,text,599,1,0,0,320
1686603422958,310,200,Grupo de Usuários 1-5,text,303,1,0,0,0
1686603422962,312,200,Grupo de Usuários 1-249,text,299,1,0,0,0
1686603422667,615,200,Grupo de Usuários 1-141,text,608,1,0,0,316
1686603423084,349,200,Grupo de Usuários 1-158,text,344,1,0,0,0
1686603423132,340,200,Grupo de Usuários 1-124,text,325,1,0,0,0
1686603423222,264,200,Grupo de Usuários 1-155,text,257,1,0,0,0
1686603423204,289,200,Grupo de Usuários 1-154,text,282,1,0,0,0
1686603422933,577,200,Grupo de Usuários 1-140,text,560,1,0,0,305
1686603422956,583,200,Grupo de Usuários 1-139,text,576,1,0,0,312
1686603423315,270,200,Grupo de Usuários 1-105,text,258,1,0,0,0
1686603423311,281,200,Grupo de Usuários 1-120,text,262,1,0,0,0
1686603423301,292,200,Grupo de Usuários 1-156,text,284,1,0,0,0
1686603423280,341,200,Grupo de Usuários 1-102,text,328,1,0,0,0
1686603423343,386,200,Grupo de Usuários 1-6,text,379,1,0,0,0
1686603423138,584,200,Grupo de Usuários 1-144,text,571,1,0,0,319
1686603423165,551,200,Grupo de Usuários 1-143,text,544,1,0,0,292
1686603423371,283,200,Grupo de Usuários 1-8,text,268,1,0,0,0
1686603423369,380,200,Grupo de Usuários 1-122,text,360,1,0,0,0
1686603423184,573,200,Grupo de Usuários 1-142,text,558,1,0,0,302
1686603423486,307,200,Grupo de Usuários 1-9,text,291,1,0,0,0
1686603423500,327,200,Grupo de Usuários 1-123,text,313,1,0,0,0
1686603423573,278,200,Grupo de Usuários 1-118,text,254,1,0,0,0
1686603423551,307,200,Grupo de Usuários 1-103,text,293,1,0,0,0
1686603423557,301,200,Grupo de Usuários 1-160,text,287,1,0,0,0
1686603423565,313,200,Grupo de Usuários 1-126,text,293,1,0,0,0
1686603423567,346,200,Grupo de Usuários 1-159,text,335,1,0,0,0
1686603423615,298,200,Grupo de Usuários 1-125,text,278,1,0,0,0
1686603423644,275,200,Grupo de Usuários 1-108,text,262,1,0,0,0
1686603423621,317,200,Grupo de Usuários 1-127,text,292,1,0,0,0
1686603423340,638,200,Grupo de Usuários 1-145,text,624,1,0,0,324
1686603423747,272,200,Grupo de Usuários 1-162,text,264,1,0,0,0
1686603423759,277,200,Grupo de Usuários 1-161,text,270,1,0,0,0
1686603423775,275,200,Grupo de Usuários 1-7,text,261,1,0,0,0
1686603423794,270,200,Grupo de Usuários 1-129,text,249,1,0,0,0
1686603423766,298,200,Grupo de Usuários 1-157,text,284,1,0,0,0
1686603423759,321,200,Grupo de Usuários 1-4,text,305,1,0,0,0
1686603423494,600,200,Grupo de Usuários 1-147,text,586,1,0,0,310
1686603423740,355,200,Grupo de Usuários 1-10,text,348,1,0,0,0
1686603423797,307,200,Grupo de Usuários 1-106,text,297,1,0,0,0
1686603423807,326,200,Grupo de Usuários 1-12,text,313,1,0,0,0
1686603423790,442,200,Grupo de Usuários 1-107,text,427,1,0,0,0
1686603423564,583,200,Grupo de Usuários 1-146,text,569,1,0,0,300
1686603423838,302,200,Grupo de Usuários 1-128,text,282,1,0,0,0
1686603423857,283,200,Grupo de Usuários 1-104,text,270,1,0,0,0
1686603423961,289,200,Grupo de Usuários 1-14,text,271,1,0,0,0
1686603423914,360,200,Grupo de Usuários 1-16,text,349,1,0,0,0
1686603424007,316,200,Grupo de Usuários 1-11,text,299,1,0,0,0
1686603424082,278,200,Grupo de Usuários 1-109,text,272,1,0,0,0
1686603424091,276,200,Grupo de Usuários 1-130,text,256,1,0,0,0
1686603424147,303,200,Grupo de Usuários 1-13,text,297,1,0,0,0
1686603424165,322,200,Grupo de Usuários 1-15,text,304,1,0,0,0
1686603424217,286,200,Grupo de Usuários 1-164,text,270,1,0,0,0
1686603423949,587,200,Grupo de Usuários 1-149,text,581,1,0,0,314
1686603424228,317,200,Grupo de Usuários 1-163,text,308,1,0,0,0
1686603423973,585,200,Grupo de Usuários 1-151,text,572,1,0,0,318
1686603424278,286,200,Grupo de Usuários 1-165,text,274,1,0,0,0
1686603423863,720,200,Grupo de Usuários 1-148,text,714,1,0,0,313
1686603423737,871,200,Grupo de Usuários 1-150,text,865,1,0,0,537
1686603424304,313,200,Grupo de Usuários 1-110,text,298,1,0,0,0
1686603424164,565,200,Grupo de Usuários 1-152,text,559,1,0,0,305
1686603424445,278,200,Grupo de Usuários 1-17,text,270,1,0,0,0
1686603424406,294,200,Grupo de Usuários 1-166,text,276,1,0,0,0
1686603424067,615,200,Grupo de Usuários 1-1,text,608,1,0,0,311
1686603424336,309,200,Grupo de Usuários 1-112,text,297,1,0,0,0
1686603424393,342,200,Grupo de Usuários 1-111,text,330,1,0,0,0
1686603424431,316,200,Grupo de Usuários 1-131,text,292,1,0,0,0
1686603424501,270,200,Grupo de Usuários 1-116,text,254,1,0,0,0
1686603424198,597,200,Grupo de Usuários 1-3,text,590,1,0,0,311
1686603424588,319,200,Grupo de Usuários 1-169,text,303,1,0,0,0
1686603424730,274,200,Grupo de Usuários 1-113,text,268,1,0,0,0
1686603424392,618,200,Grupo de Usuários 1-5,text,606,1,0,0,300
1686603424689,321,200,Grupo de Usuários 1-168,text,309,1,0,0,0
1686603424750,277,200,Grupo de Usuários 1-132,text,260,1,0,0,0
1686603424422,651,200,Grupo de Usuários 1-2,text,643,1,0,0,314
1686603424631,449,200,Grupo de Usuários 1-167,text,442,1,0,0,0
1686603424781,315,200,Grupo de Usuários 1-18,text,299,1,0,0,0
1686603424536,569,200,Grupo de Usuários 1-158,text,560,1,0,0,310
1686603424844,283,200,Grupo de Usuários 1-117,text,273,1,0,0,0
1686603424929,283,200,Grupo de Usuários 1-135,text,263,1,0,0,0
1686603424348,857,200,Grupo de Usuários 1-153,text,844,1,0,0,317
1686603424899,306,200,Grupo de Usuários 1-19,text,292,1,0,0,0
1686603424886,306,200,Grupo de Usuários 1-21,text,293,1,0,0,0
1686603424920,271,200,Grupo de Usuários 1-114,text,259,1,0,0,0
1686603424892,287,200,Grupo de Usuários 1-171,text,279,1,0,0,0
1686603424867,299,200,Grupo de Usuários 1-138,text,250,1,0,0,0
1686603424940,299,200,Grupo de Usuários 1-22,text,284,1,0,0,0
1686603424650,626,200,Grupo de Usuários 1-154,text,616,1,0,0,317
1686603424997,313,200,Grupo de Usuários 1-115,text,298,1,0,0,0
1686603425006,310,200,Grupo de Usuários 1-20,text,304,1,0,0,0
1686603425055,270,200,Grupo de Usuários 1-119,text,255,1,0,0,0
1686603424666,681,200,Grupo de Usuários 1-155,text,669,1,0,0,311
1686603425076,278,200,Grupo de Usuários 1-24,text,271,1,0,0,0
1686603425057,306,200,Grupo de Usuários 1-136,text,284,1,0,0,0
1686603425034,335,200,Grupo de Usuários 1-134,text,320,1,0,0,0
1686603424774,602,200,Grupo de Usuários 1-156,text,595,1,0,0,322
1686603425152,273,200,Grupo de Usuários 1-121,text,263,1,0,0,0
1686603424851,586,200,Grupo de Usuários 1-8,text,580,1,0,0,315
1686603425171,310,200,Grupo de Usuários 1-133,text,285,1,0,0,0
1686603424927,587,200,Grupo de Usuários 1-6,text,580,1,0,0,298
1686603424903,617,200,Grupo de Usuários 1-9,text,604,1,0,0,302
1686603425253,316,200,Grupo de Usuários 1-25,text,303,1,0,0,0
1686603425262,350,200,Grupo de Usuários 1-23,text,307,1,0,0,0
1686603425297,315,200,Grupo de Usuários 1-137,text,266,1,0,0,0
1686603425251,361,200,Grupo de Usuários 1-172,text,318,1,0,0,0
1686603425325,289,200,Grupo de Usuários 1-173,text,287,1,0,0,0
1686603425370,369,200,Grupo de Usuários 1-175,text,350,1,0,0,0
1686603425301,371,200,Grupo de Usuários 1-170,text,356,1,0,0,0
1686603425295,370,200,Grupo de Usuários 1-141,text,347,1,0,0,0
1686603425054,595,200,Grupo de Usuários 1-159,text,588,1,0,0,300
1686603425160,590,200,Grupo de Usuários 1-161,text,579,1,0,0,304
1686603425436,320,200,Grupo de Usuários 1-176,text,315,1,0,0,0
1686603425479,300,200,Grupo de Usuários 1-124,text,287,1,0,0,0
1686603425204,581,200,Grupo de Usuários 1-10,text,569,1,0,0,310
1686603425035,788,200,Grupo de Usuários 1-160,text,782,1,0,0,319
1686603425544,293,200,Grupo de Usuários 1-140,text,273,1,0,0,0
1686603425212,631,200,Grupo de Usuários 1-4,text,625,1,0,0,315
1686603425257,586,200,Grupo de Usuários 1-12,text,572,1,0,0,306
1686603425223,621,200,Grupo de Usuários 1-7,text,606,1,0,0,313
1686603425621,277,200,Grupo de Usuários 1-139,text,258,1,0,0,0
1686603425122,784,200,Grupo de Usuários 1-162,text,769,1,0,0,325
1686603425650,269,200,Grupo de Usuários 1-120,text,256,1,0,0,0
1686603425169,750,200,Grupo de Usuários 1-157,text,737,1,0,0,304
1686603425352,575,200,Grupo de Usuários 1-14,text,560,1,0,0,314
1686603425666,293,200,Grupo de Usuários 1-178,text,287,1,0,0,0
1686603425780,256,200,Grupo de Usuários 1-27,text,250,1,0,0,0
1686603425407,629,200,Grupo de Usuários 1-16,text,623,1,0,0,302
1686603425763,300,200,Grupo de Usuários 1-122,text,287,1,0,0,0
1686603425761,310,200,Grupo de Usuários 1-28,text,302,1,0,0,0
1686603425761,342,200,Grupo de Usuários 1-142,text,320,1,0,0,0
1686603425816,309,200,Grupo de Usuários 1-144,text,287,1,0,0,0
1686603425798,327,200,Grupo de Usuários 1-177,text,314,1,0,0,0
1686603425835,307,200,Grupo de Usuários 1-143,text,290,1,0,0,0
1686603425878,346,200,Grupo de Usuários 1-26,text,340,1,0,0,0
1686603425796,422,200,Grupo de Usuários 1-30,text,414,1,0,0,0
1686603425876,292,200,Grupo de Usuários 1-123,text,279,1,0,0,0
1686603425479,683,200,Grupo de Usuários 1-11,text,670,1,0,0,315
1686603425806,356,200,Grupo de Usuários 1-174,text,343,1,0,0,0
1686603425832,324,200,Grupo de Usuários 1-179,text,317,1,0,0,0
1686603425613,627,200,Grupo de Usuários 1-164,text,620,1,0,0,315
1686603425941,333,200,Grupo de Usuários 1-126,text,292,1,0,0,0
1686603426008,278,200,Grupo de Usuários 1-125,text,266,1,0,0,0
1686603425704,590,200,Grupo de Usuários 1-165,text,576,1,0,0,326
1686603425704,591,200,Grupo de Usuários 1-163,text,575,1,0,0,326
1686603425604,699,200,Grupo de Usuários 1-13,text,690,1,0,0,308
1686603426008,304,200,Grupo de Usuários 1-127,text,295,1,0,0,0
1686603425910,470,200,Grupo de Usuários 1-118,text,458,1,0,0,0
1686603425621,792,200,Grupo de Usuários 1-15,text,786,1,0,0,314
1686603426081,351,200,Grupo de Usuários 1-29,text,339,1,0,0,0
1686603425855,593,200,Grupo de Usuários 1-166,text,577,1,0,0,313
1686603426192,274,200,Grupo de Usuários 1-147,text,256,1,0,0,0
1686603426185,294,200,Grupo de Usuários 1-32,text,281,1,0,0,0
1686603426121,368,200,Grupo de Usuários 1-181,text,358,1,0,0,0
1686603426062,440,200,Grupo de Usuários 1-145,text,417,1,0,0,0
1686603426271,280,200,Grupo de Usuários 1-36,text,280,1,0,0,0
1686603426247,304,200,Grupo de Usuários 1-180,text,304,1,0,0,0
1686603426285,266,200,Grupo de Usuários 1-146,text,265,1,0,0,0
1686603426094,492,200,Grupo de Usuários 1-129,text,480,1,0,0,0
1686603426319,275,200,Grupo de Usuários 1-183,text,261,1,0,0,0
1686603425883,733,200,Grupo de Usuários 1-17,text,720,1,0,0,310
1686603426280,345,200,Grupo de Usuários 1-128,text,329,1,0,0,0
1686603426291,334,200,Grupo de Usuários 1-34,text,318,1,0,0,0
1686603426463,258,200,Grupo de Usuários 1-182,text,251,1,0,0,0
1686603426058,606,200,Grupo de Usuários 1-169,text,600,1,0,0,316
1686603426405,259,200,Grupo de Usuários 1-130,text,245,1,0,0,0
1686603426167,605,200,Grupo de Usuários 1-168,text,564,1,0,0,299
1686603426642,284,200,Grupo de Usuários 1-150,text,266,1,0,0,0
1686603426254,684,200,Grupo de Usuários 1-18,text,672,1,0,0,307
1686603426675,278,200,Grupo de Usuários 1-148,text,257,1,0,0,0
1686603426220,733,200,Grupo de Usuários 1-167,text,725,1,0,0,341
1686603426603,391,200,Grupo de Usuários 1-33,text,350,1,0,0,0
1686603426343,651,200,Grupo de Usuários 1-19,text,651,1,0,0,348
1686603426616,378,200,Grupo de Usuários 1-151,text,378,1,0,0,0
1686603426617,377,200,Grupo de Usuários 1-149,text,377,1,0,0,0
1686603426414,581,200,Grupo de Usuários 1-22,text,581,1,0,0,307
1686603426767,288,200,Grupo de Usuários 1-35,text,274,1,0,0,0
1686603426784,271,200,Grupo de Usuários 1-152,text,257,1,0,0,0
1686603426394,676,200,Grupo de Usuários 1-21,text,661,1,0,0,308
1686603426794,302,200,Grupo de Usuários 1-189,text,289,1,0,0,0
1686603426459,637,200,Grupo de Usuários 1-20,text,624,1,0,0,313
1686603426746,362,200,Grupo de Usuários 1-31,text,344,1,0,0,0
1686603426867,263,200,Grupo de Usuários 1-3,text,246,1,0,0,0
1686603426800,330,200,Grupo de Usuários 1-184,text,313,1,0,0,0
1686603426547,702,200,Grupo de Usuários 1-24,text,688,1,0,0,321
1686603426808,406,200,Grupo de Usuários 1-38,text,373,1,0,0,0
1686603426820,361,200,Grupo de Usuários 1-1,text,336,1,0,0,0
1686603426820,361,200,Grupo de Usuários 1-131,text,344,1,0,0,0
1686603426767,389,200,Grupo de Usuários 1-185,text,380,1,0,0,0
1686603426423,724,200,Grupo de Usuários 1-171,text,707,1,0,0,308
1686603426961,320,200,Grupo de Usuários 1-186,text,314,1,0,0,0
1686603426965,346,200,Grupo de Usuários 1-41,text,340,1,0,0,0
1686603426710,638,200,Grupo de Usuários 1-25,text,628,1,0,0,305
1686603427038,343,200,Grupo de Usuários 1-132,text,331,1,0,0,0
1686603427074,316,200,Grupo de Usuários 1-2,text,295,1,0,0,0
1686603426716,674,200,Grupo de Usuários 1-172,text,665,1,0,0,339
1686603426966,469,200,Grupo de Usuários 1-37,text,469,1,0,0,0
1686603426745,690,200,Grupo de Usuários 1-173,text,645,1,0,0,345
1686603427160,295,200,Grupo de Usuários 1-158,text,275,1,0,0,0
1686603426868,603,200,Grupo de Usuários 1-175,text,595,1,0,0,346
1686603426736,819,200,Grupo de Usuários 1-23,text,812,1,0,0,319
1686603427287,278,200,Grupo de Usuários 1-154,text,261,1,0,0,0
1686603427256,309,200,Grupo de Usuários 1-153,text,292,1,0,0,0
1686603427314,274,200,Grupo de Usuários 1-135,text,263,1,0,0,0
1686603427318,277,200,Grupo de Usuários 1-138,text,263,1,0,0,0
1686603426931,664,200,Grupo de Usuários 1-170,text,657,1,0,0,344
1686603427080,532,200,Grupo de Usuários 1-5,text,514,1,0,0,0
1686603426874,862,200,Grupo de Usuários 1-176,text,847,1,0,0,308
1686603427420,307,200,Grupo de Usuários 1-155,text,288,1,0,0,0
1686603427446,281,200,Grupo de Usuários 1-134,text,268,1,0,0,0
1686603427427,294,200,Grupo de Usuários 1-156,text,271,1,0,0,0
1686603427411,309,200,Grupo de Usuários 1-39,text,297,1,0,0,0
1686603427370,300,200,Grupo de Usuários 1-44,text,285,1,0,0,0
1686603427215,578,200,Grupo de Usuários 1-28,text,571,1,0,0,317
1686603427535,272,200,Grupo de Usuários 1-9,text,251,1,0,0,0
1686603427500,314,200,Grupo de Usuários 1-8,text,293,1,0,0,0
1686603427180,642,200,Grupo de Usuários 1-27,text,628,1,0,0,323
1686603427239,590,200,Grupo de Usuários 1-177,text,583,1,0,0,338
1686603427466,377,200,Grupo de Usuários 1-188,text,371,1,0,0,0
1686603427561,289,200,Grupo de Usuários 1-133,text,276,1,0,0,0
1686603427458,399,200,Grupo de Usuários 1-190,text,392,1,0,0,0
1686603427599,316,200,Grupo de Usuários 1-6,text,296,1,0,0,0
1686603427110,813,200,Grupo de Usuários 1-178,text,805,1,0,0,325
1686603427422,517,200,Grupo de Usuários 1-136,text,510,1,0,0,0
1686603427354,609,200,Grupo de Usuários 1-174,text,601,1,0,0,306
1686603427407,594,200,Grupo de Usuários 1-30,text,586,1,0,0,338
1686603427424,577,200,Grupo de Usuários 1-26,text,561,1,0,0,321
1686603427375,651,200,Grupo de Usuários 1-179,text,645,1,0,0,346
1686603427771,263,200,Grupo de Usuários 1-187,text,250,1,0,0,0
1686603427757,294,200,Grupo de Usuários 1-141,text,277,1,0,0,0
1686603427789,272,200,Grupo de Usuários 1-40,text,255,1,0,0,0
1686603427629,469,200,Grupo de Usuários 1-137,text,457,1,0,0,0
1686603427835,312,200,Grupo de Usuários 1-10,text,287,1,0,0,0
1686603427938,275,200,Grupo de Usuários 1-195,text,262,1,0,0,0
1686603427619,587,200,Grupo de Usuários 1-181,text,580,1,0,0,326
1686603427843,344,200,Grupo de Usuários 1-161,text,325,1,0,0,0
1686603427892,289,200,Grupo de Usuários 1-42,text,276,1,0,0,0
1686603427889,292,200,Grupo de Usuários 1-191,text,279,1,0,0,0
1686603427811,370,200,Grupo de Usuários 1-159,text,350,1,0,0,0
1686603427872,282,200,Grupo de Usuários 1-140,text,268,1,0,0,0
1686603427954,290,200,Grupo de Usuários 1-157,text,269,1,0,0,0
1686603427934,310,200,Grupo de Usuários 1-12,text,289,1,0,0,0
1686603427934,319,200,Grupo de Usuários 1-162,text,296,1,0,0,0
1686603427680,578,200,Grupo de Usuários 1-180,text,563,1,0,0,314
1686603427914,351,200,Grupo de Usuários 1-4,text,330,1,0,0,0
1686603427676,588,200,Grupo de Usuários 1-32,text,576,1,0,0,332
1686603427620,658,200,Grupo de Usuários 1-29,text,644,1,0,0,325
1686603427935,344,200,Grupo de Usuários 1-139,text,330,1,0,0,0
1686603427724,561,200,Grupo de Usuários 1-36,text,555,1,0,0,303
1686603427906,409,200,Grupo de Usuários 1-160,text,390,1,0,0,0
1686603427984,345,200,Grupo de Usuários 1-14,text,325,1,0,0,0
1686603427921,416,200,Grupo de Usuários 1-7,text,394,1,0,0,0
1686603427773,571,200,Grupo de Usuários 1-34,text,557,1,0,0,306
1686603427784,567,200,Grupo de Usuários 1-183,text,553,1,0,0,310
1686603428166,266,200,Grupo de Usuários 1-199,text,249,1,0,0,0
1686603427843,602,200,Grupo de Usuários 1-182,text,589,1,0,0,318
1686603428149,296,200,Grupo de Usuários 1-144,text,284,1,0,0,0
1686603428075,380,200,Grupo de Usuários 1-193,text,370,1,0,0,0
1686603428217,286,200,Grupo de Usuários 1-143,text,274,1,0,0,0
1686603428168,335,200,Grupo de Usuários 1-192,text,323,1,0,0,0
1686603428110,393,200,Grupo de Usuários 1-16,text,376,1,0,0,0
1686603428296,434,200,Grupo de Usuários 1-198,text,398,1,0,0,0
1686603428389,322,200,Grupo de Usuários 1-13,text,298,1,0,0,0
1686603428308,428,200,Grupo de Usuários 1-43,text,422,1,0,0,0
1686603428297,404,200,Grupo de Usuários 1-48,text,390,1,0,0,0
1686603428361,302,200,Grupo de Usuários 1-194,text,302,1,0,0,0
1686603428290,373,200,Grupo de Usuários 1-197,text,373,1,0,0,0
1686603428291,372,200,Grupo de Usuários 1-164,text,372,1,0,0,0
1686603428361,302,200,Grupo de Usuários 1-165,text,301,1,0,0,0
1686603428319,343,200,Grupo de Usuários 1-11,text,343,1,0,0,0
1686603428197,465,200,Grupo de Usuários 1-142,text,465,1,0,0,0
1686603428471,298,200,Grupo de Usuários 1-15,text,279,1,0,0,0
1686603428474,295,200,Grupo de Usuários 1-147,text,284,1,0,0,0
1686603428211,571,200,Grupo de Usuários 1-35,text,564,1,0,0,316
1686603428211,585,200,Grupo de Usuários 1-189,text,571,1,0,0,316
1686603428133,670,200,Grupo de Usuários 1-33,text,663,1,0,0,313
1686603428563,262,200,Grupo de Usuários 1-50,text,255,1,0,0,0
1686603428508,362,200,Grupo de Usuários 1-166,text,342,1,0,0,0
1686603428555,315,200,Grupo de Usuários 1-53,text,309,1,0,0,0
1686603428377,493,200,Grupo de Usuários 1-163,text,473,1,0,0,0
1686603428526,354,200,Grupo de Usuários 1-145,text,338,1,0,0,0
1686603428622,275,200,Grupo de Usuários 1-200,text,267,1,0,0,0
1686603428626,293,200,Grupo de Usuários 1-17,text,271,1,0,0,0
1686603428321,612,200,Grupo de Usuários 1-184,text,598,1,0,0,342
1686603428597,336,200,Grupo de Usuários 1-45,text,329,1,0,0,0
1686603428652,296,200,Grupo de Usuários 1-146,text,274,1,0,0,0
1686603428627,326,200,Grupo de Usuários 1-49,text,321,1,0,0,0
1686603428719,328,200,Grupo de Usuários 1-196,text,314,1,0,0,0
1686603428809,290,200,Grupo de Usuários 1-47,text,282,1,0,0,0
1686603428254,853,200,Grupo de Usuários 1-31,text,837,1,0,0,528
1686603428793,327,200,Grupo de Usuários 1-201,text,314,1,0,0,0
1686603428723,397,200,Grupo de Usuários 1-51,text,384,1,0,0,0
1686603428790,338,200,Grupo de Usuários 1-52,text,324,1,0,0,0
1686603428390,744,200,Grupo de Usuários 1-186,text,738,1,0,0,420
1686603428778,371,200,Grupo de Usuários 1-169,text,350,1,0,0,0
1686603428490,666,200,Grupo de Usuários 1-41,text,659,1,0,0,320
1686603428759,505,200,Grupo de Usuários 1-46,text,490,1,0,0,0
1686603428786,479,200,Grupo de Usuários 1-168,text,463,1,0,0,0
1686603428963,307,200,Grupo de Usuários 1-202,text,295,1,0,0,0
1686603428959,325,200,Grupo de Usuários 1-203,text,311,1,0,0,0
1686603428885,405,200,Grupo de Usuários 1-56,text,399,1,0,0,0
1686603428369,931,200,Grupo de Usuários 1-38,text,915,1,0,0,495
1686603429018,302,200,Grupo de Usuários 1-149,text,290,1,0,0,0
1686603429051,269,200,Grupo de Usuários 1-148,text,257,1,0,0,0
1686603429053,274,200,Grupo de Usuários 1-19,text,247,1,0,0,0
1686603429070,272,200,Grupo de Usuários 1-205,text,257,1,0,0,0
1686603428957,385,200,Grupo de Usuários 1-18,text,363,1,0,0,0
1686603428990,373,200,Grupo de Usuários 1-150,text,360,1,0,0,0
1686603429034,329,200,Grupo de Usuários 1-167,text,308,1,0,0,0
1686603429080,310,200,Grupo de Usuários 1-151,text,304,1,0,0,0
1686603429102,301,200,Grupo de Usuários 1-152,text,288,1,0,0,0
1686603429147,287,200,Grupo de Usuários 1-21,text,266,1,0,0,0
1686603428404,1045,200,Grupo de Usuários 1-185,text,1039,1,0,0,529
